5.28	5.55	51.95
2.2	7.05	47.12
7.83	5.6	62.36
6.31	1.29	34.75
0.86	2.97	21.35
7.32	0.25	33.6
9.29	8.59	83.19
9.0	4.07	59.37
2.15	2.67	24.99
0.64	2.24	16.81
9.22	6.64	73.12
8.48	8.71	80.5
8.68	4.49	60.23
1.81	1.55	18.07
9.77	6.47	74.46
8.87	9.04	83.69
7.34	1.33	39.04
9.03	5.63	67.34
4.73	2.86	36.26
4.65	7.46	58.97
0.04	4.53	25.82
1.56	6.89	43.75
4.15	2.6	32.68
6.02	0.49	29.56
6.73	8.91	74.56
8.3	8.82	80.3
5.74	2.48	38.45
4.16	4.87	44.03
2.72	5.34	40.59
3.45	0.89	21.33
3.93	3.53	36.39
2.36	5.09	37.91
2.42	1.12	18.37
3.22	2.77	29.73
1.2	2.94	22.59
6.62	8.6	72.55
6.19	7.8	66.84
6.01	8.97	71.92
5.38	7.76	63.4
2.39	7.2	48.57
0.59	1.14	11.05
3.8	1.55	25.96
7.78	0.76	37.94
5.73	9.07	71.28
0.8	0.64	9.41
1.64	4.65	32.89
7.94	9.47	82.16
5.96	7.89	66.34
3.36	4.34	38.18
0.77	5.12	31.76
4.08	5.96	49.19
3.72	6.73	51.62
3.35	1.53	24.07
7.5	4.01	53.05
6.67	4.49	52.2
5.86	1.38	33.37
1.73	8.0	49.99
5.93	7.62	64.88
7.08	0.67	34.71
7.51	7.99	73.07
3.94	3.15	34.54
7.27	7.1	67.63
2.62	4.08	33.89
4.63	6.49	53.97
0.42	7.33	41.39
4.72	6.77	55.78
9.86	3.34	59.17
8.29	4.67	59.57
0.74	5.61	34.04
1.89	8.26	51.95
5.25	3.96	43.88
3.1	0.53	18.11
7.7	9.7	82.3
8.51	9.25	83.29
4.73	4.29	43.42
6.34	2.69	41.84
9.75	7.6	80.03
2.54	9.23	59.34
7.2	2.42	43.95
9.04	8.92	83.83
7.55	2.24	44.48
5.5	4.98	49.95
8.48	1.71	45.47
7.03	8.61	74.26
9.35	7.63	78.57
0.6	3.14	21.13
6.92	2.84	44.92
1.86	7.78	49.4
6.53	8.8	73.19
1.09	2.53	20.09
9.92	7.02	77.81
1.73	3.31	26.54
5.65	5.25	51.91
6.87	4.38	52.45
7.24	8.01	72.1
4.68	5.6	49.72
2.48	2.69	26.44
6.76	4.74	53.74
2.18	5.05	36.99
7.21	9.54	79.54
9.62	9.62	89.58
3.35	9.69	64.88
0.8	3.74	24.94
6.85	7.96	70.24
9.83	2.64	55.61
7.32	2.88	46.69
2.18	5.23	37.92
0.85	0.43	8.58
3.43	5.86	46.06
6.46	5.36	55.64
2.91	6.08	45.08
6.47	2.26	40.22
5.71	0.29	27.38
0.66	5.25	31.9
2.99	0.99	19.93
3.99	8.19	59.99
1.22	4.68	31.29
4.75	7.54	59.76
5.32	8.68	67.72
0.88	1.03	11.7
1.96	6.65	44.1
6.46	6.64	62.05
5.56	7.79	64.28
1.96	2.69	24.31
9.09	4.0	59.37
7.26	0.59	35.05
2.6	5.38	40.38
0.5	2.08	15.49
9.46	5.79	69.87
4.33	4.46	42.71
7.4	0.9	37.15
2.53	5.78	42.09
5.39	9.2	70.59
8.8	7.35	75.04
5.8	6.28	57.67
0.39	5.16	30.45
2.75	6.31	45.58
5.62	0.77	29.39
1.44	4.78	32.68
1.34	2.43	20.58
6.5	6.74	62.77
5.36	1.15	30.26
6.16	9.74	76.34
7.22	8.45	74.14
0.28	1.75	12.93
7.39	3.79	51.52
6.3	3.18	44.1
8.29	6.98	71.13
4.43	3.15	36.54
3.96	4.36	40.64
9.24	5.01	65.07
3.44	9.75	65.51
6.0	8.81	71.05
8.92	6.48	71.09
0.22	2.5	16.44
6.37	9.92	78.11
8.73	9.19	83.91
7.49	7.85	72.24
4.46	6.84	55.06
6.31	0.56	31.09
4.87	1.88	31.97
3.09	5.86	44.68
8.6	2.83	51.59
4.44	9.96	70.56
7.93	2.78	48.68
5.09	9.33	70.04
5.38	5.77	53.44
6.49	9.88	78.37
8.96	9.54	86.61
9.28	2.49	52.6
8.83	0.06	38.71
2.67	6.36	45.55
0.16	5.08	29.08
7.35	1.76	41.23
6.43	7.03	63.92
6.65	6.95	64.39
6.24	2.47	40.34
1.39	6.32	40.16
3.9	6.01	48.66
3.13	6.99	50.47
8.99	5.9	68.54
5.46	9.31	71.48
5.91	4.79	50.65
4.71	2.47	34.22
3.85	3.63	36.55
9.82	0.19	43.3
5.78	5.46	53.45
1.87	9.62	58.59
1.89	5.56	38.37
7.43	0.62	35.85
4.77	8.78	66.06
0.54	9.19	51.11
1.73	4.49	32.4
0.94	8.15	47.6
3.27	3.82	35.19
2.8	1.73	22.86
6.52	5.92	58.69
0.25	9.83	53.15
8.43	8.64	79.93
5.19	4.71	47.36
1.48	9.52	56.6
9.39	9.87	89.94
0.34	0.82	8.54
5.38	6.02	54.68
4.38	9.57	68.42
7.74	7.93	73.61
3.75	1.65	26.33
7.31	1.74	40.94
1.05	9.7	55.77
9.44	6.96	75.58
1.1	8.03	47.56
2.91	3.94	34.4
2.88	7.49	52.0
8.1	7.48	72.88
6.33	4.37	50.19
7.24	8.14	72.7
2.47	3.47	30.31
9.69	9.76	90.59
2.61	1.29	19.95
6.86	6.17	61.32
8.96	9.81	87.92
1.36	7.78	47.39
2.98	0.64	18.13
6.14	6.68	61.0
8.54	6.04	67.42
9.78	4.09	62.61
8.33	6.28	67.75
9.78	1.31	48.74
3.81	6.88	52.7
1.17	8.31	49.28
8.34	7.51	74.0
2.47	5.53	40.62
1.1	8.25	48.68
2.56	1.34	20.0
8.67	9.14	83.41
4.37	7.04	55.7
5.93	3.79	45.72
1.14	4.94	32.27
9.08	3.55	57.08
3.74	5.77	46.89
1.17	8.48	50.15
2.01	9.0	56.11
4.06	7.37	56.09
6.7	6.73	63.46
6.63	0.56	32.37
1.29	8.01	48.23
4.88	6.36	54.37
2.34	3.18	28.31
5.32	8.55	67.06
4.98	1.03	28.16
1.79	5.74	38.87
5.05	6.71	56.82
6.28	8.27	69.48
9.84	4.84	66.58
3.0	1.85	24.33
8.2	3.74	54.57
2.45	7.35	49.57
3.29	6.89	50.68
0.13	7.99	43.55
2.26	9.22	58.14
2.71	0.5	16.34
7.46	1.13	38.52
9.21	2.75	53.65
0.39	3.62	22.66
2.18	2.85	26.06
0.31	0.33	5.97
3.19	3.59	33.71
9.58	5.3	67.89
5.97	8.44	69.11
9.85	2.27	53.8
5.8	7.6	64.26
2.48	5.3	39.47
8.42	7.95	76.52
1.21	4.28	29.31
8.07	8.29	76.74
5.76	1.57	33.97
4.26	2.46	32.35
7.76	9.87	83.46
9.82	3.5	59.8
4.97	0.08	23.31
3.64	4.84	41.79
3.76	1.61	26.15
6.54	5.91	58.79
6.12	6.59	60.47
6.43	4.01	48.78
8.5	2.58	49.9
2.63	5.0	38.57
9.75	7.33	78.72
1.44	2.47	21.2
3.36	0.73	20.17
3.57	2.49	29.82
6.5	3.15	44.75
7.35	3.41	49.53
0.66	6.32	37.31
8.59	2.05	47.69
3.41	9.99	66.61
6.02	9.29	73.6
2.2	8.69	55.27
4.19	0.48	22.18
0.46	9.91	54.41
7.76	9.75	82.82
1.53	3.38	26.07
7.79	8.47	76.54
2.4	0.63	15.82
6.4	3.2	44.66
6.81	2.7	43.8
0.56	5.45	32.57
7.17	1.79	40.66
1.61	6.37	41.32
6.46	3.26	45.21
9.31	2.22	51.39
3.15	8.38	57.52
4.91	2.09	33.1
2.44	5.39	39.71
1.25	7.98	47.96
8.39	8.52	79.21
3.87	4.21	39.56
0.32	8.82	48.4
0.48	7.83	44.07
6.66	5.08	55.11
3.1	3.07	30.77
7.78	9.19	80.07
2.7	7.95	53.57
4.24	6.2	50.97
7.01	0.87	35.45
6.87	3.06	45.81
3.56	3.57	35.09
8.22	1.57	43.75
1.13	1.52	15.16
9.59	0.52	43.99
7.59	0.34	35.12
4.56	1.6	29.25
6.68	5.04	54.93
7.69	5.89	63.26
5.09	4.14	44.12
4.15	0.45	21.94
7.07	7.26	67.66
8.4	2.56	49.48
3.94	1.56	26.61
3.24	6.14	46.71
4.47	9.97	70.79
1.08	8.09	47.86
9.5	2.34	52.74
2.82	2.27	25.71
2.41	2.14	23.39
5.8	9.53	73.92
1.02	0.93	11.78
6.92	1.09	36.16
0.43	6.52	37.41
3.03	9.97	65.02
5.78	2.87	40.52
7.99	2.72	48.65
8.11	5.4	62.5
9.93	2.08	53.19
1.59	7.34	46.07
5.92	8.23	67.92
1.93	9.6	58.74
1.24	9.2	53.99
1.5	2.98	23.92
8.0	8.35	76.84
2.11	6.24	42.71
4.49	7.04	56.19
3.44	9.14	62.46
5.71	3.65	44.16
4.37	1.65	28.81
3.35	0.82	20.58
7.46	9.48	80.25
3.11	2.28	26.94
5.98	0.33	28.57
2.78	3.44	31.32
2.4	6.28	44.04
0.02	2.18	14.06
9.0	7.77	77.94
0.76	2.55	18.86
1.69	4.58	32.69
3.75	0.84	22.26
0.57	3.13	20.93
9.69	4.3	63.26
9.34	6.21	71.42
7.38	4.46	54.88
3.26	4.03	36.19
6.28	1.03	33.27
0.8	0.99	11.22
4.98	0.37	24.78
3.2	8.76	59.6
8.05	5.06	60.52
6.52	3.17	44.95
8.66	8.59	80.66
4.08	5.5	46.87
8.4	6.52	69.25
8.11	6.53	68.16
5.98	4.05	47.18
8.43	7.44	73.93
4.8	9.7	70.74
5.14	0.39	25.6
3.84	7.78	57.33
6.18	1.84	36.92
8.18	1.27	42.09
2.45	5.62	40.94
2.97	9.9	64.38
2.82	0.04	14.5
6.05	4.55	50.01
9.61	0.81	45.55
9.04	6.08	69.63
2.65	6.6	46.64
0.44	8.43	46.99
8.83	6.33	70.03
5.09	8.74	67.06
5.26	2.33	35.74
1.37	9.23	54.71
5.93	8.89	71.25
7.5	7.03	68.15
6.04	5.82	56.32
7.48	7.92	72.61
5.97	9.51	74.44
5.29	4.48	46.6
0.96	4.87	31.24
6.58	0.08	29.78
3.4	4.24	37.85
8.47	6.12	67.51
2.01	0.36	12.87
7.97	3.61	53.01
0.9	6.01	36.69
3.77	1.62	26.25
3.4	7.24	52.83
9.97	0.78	46.82
5.86	0.96	31.26
2.99	8.07	55.36
0.45	8.65	48.09
3.45	9.5	64.38
5.11	2.55	36.23
9.42	3.73	59.41
5.47	7.18	60.83
1.36	2.0	18.51
5.16	1.44	30.88
4.02	8.39	61.04
8.48	9.73	85.65
6.87	9.52	78.16
5.81	4.22	47.41
9.49	6.11	71.56
8.55	7.03	72.38
9.89	0.4	44.62
8.46	7.27	73.27
4.41	3.52	38.25
9.4	6.0	70.63
7.32	0.12	32.93
2.8	8.45	56.51
8.38	0.54	39.23
3.8	9.49	65.73
8.22	0.46	38.22
1.58	2.89	23.83
3.26	0.56	18.89
3.43	9.98	66.63
6.62	0.2	30.52
4.9	4.08	43.04
7.61	6.67	66.88
6.89	3.61	48.64
4.15	1.46	26.95
5.99	4.34	48.69
7.45	8.28	74.25
9.31	4.34	61.94
9.84	0.3	43.93
0.42	1.66	13.04
1.81	1.52	17.84
9.55	3.81	60.29
1.13	8.75	51.31
9.33	7.42	77.49
0.61	5.37	32.37
3.15	8.48	58.0
6.2	1.89	37.28
3.97	9.89	68.42
3.39	4.65	39.9
4.66	4.98	46.6
6.57	5.95	59.1
5.42	1.05	29.96
9.67	8.69	85.22
9.43	1.9	50.24
4.35	7.07	55.83
5.98	8.42	69.08
6.76	3.44	47.33
7.08	7.78	70.29
6.27	4.46	50.46
1.75	3.6	28.01
4.6	7.78	60.32
0.29	0.46	6.49
4.27	0.01	20.16
3.78	2.05	28.4
1.11	8.33	49.14
8.12	9.15	81.31
6.11	6.46	59.79
6.98	3.93	50.59
4.67	2.7	35.23
1.12	8.0	47.52
3.58	5.84	46.59
9.01	9.34	85.8
2.8	4.43	36.37
0.22	5.47	31.28
7.67	9.1	79.26
9.92	2.33	54.41
2.28	4.17	33.01
3.03	0.6	18.2
1.4	0.35	10.36
7.88	7.9	74.11
5.4	5.37	51.48
6.2	2.14	38.51
6.63	6.89	64.06
0.34	7.58	42.31
9.8	6.28	73.69
5.13	3.41	40.58
1.87	4.77	34.42
4.68	0.21	22.85
1.3	5.91	37.81
1.9	4.74	34.39
2.72	8.4	55.95
7.54	1.89	42.68
4.38	1.73	29.21
7.75	6.6	67.07
9.98	5.53	70.6
6.21	9.05	73.18
0.52	1.17	10.98
1.39	5.94	38.31
3.49	6.59	50.0
4.77	9.42	69.27
0.29	6.17	35.02
7.5	2.64	46.22
7.43	3.22	48.83
5.27	1.25	30.34
2.92	5.39	41.68
8.38	9.91	86.12
8.89	5.23	64.79
2.46	9.54	60.58
9.92	9.08	88.12
9.47	1.92	50.55
8.62	7.76	76.34
6.09	0.63	30.53
3.69	2.89	32.29
9.27	5.1	65.66
3.09	1.98	25.28
2.2	8.73	55.51
0.57	9.99	55.32
0.97	2.95	21.68
9.01	8.98	83.95
0.58	8.8	49.38
3.01	3.7	33.63
2.47	9.56	60.73
3.67	2.72	31.31
5.43	8.39	66.71
5.96	6.14	57.62
2.53	9.24	59.32
1.3	1.0	13.28
0.88	6.71	40.07
1.21	6.13	38.54
3.34	2.47	28.75
1.83	5.3	36.82
2.59	2.46	25.68
0.69	1.67	14.2
7.02	6.81	65.15
1.71	4.17	30.78
9.98	9.71	91.5
8.03	7.15	70.93
0.74	0.53	8.65
9.45	3.55	58.59
5.21	1.63	32.05
5.03	9.41	70.18
5.01	9.65	71.3
9.65	8.81	85.68
1.4	7.94	48.32
5.8	1.66	34.56
7.49	8.18	73.9
2.39	1.41	19.68
5.24	3.27	40.31
4.83	2.26	33.68
0.15	8.66	46.94
4.81	2.94	36.97
8.04	1.61	43.27
9.33	9.33	87.04
8.09	7.48	72.82
9.95	8.34	84.52
0.56	1.88	14.73
7.4	0.45	34.91
4.02	9.36	65.95
1.81	0.82	14.34
9.54	8.01	81.27
8.87	8.81	82.61
1.03	4.02	27.29
5.01	3.51	40.59
2.99	5.84	44.18
3.98	8.92	63.52
3.65	5.56	45.41
3.09	2.42	27.53
1.61	7.53	47.12
4.55	1.92	30.83
2.99	0.27	16.39
7.56	3.73	51.96
2.77	8.21	55.14
1.03	3.9	26.65
3.86	9.79	67.45
7.45	5.56	60.6
1.78	3.76	28.92
1.95	8.89	55.34
9.92	1.25	48.95
2.3	9.74	60.99
8.47	4.26	58.18
1.47	2.23	20.11
0.9	9.49	54.08
5.12	7.89	62.97
6.92	2.2	41.73
2.64	0.57	16.43
3.25	9.37	62.87
7.16	5.65	59.91
0.25	2.41	16.1
5.07	6.0	53.35
6.85	5.63	58.57
1.55	6.63	42.41
9.23	7.78	78.91
3.69	3.33	34.46
4.22	1.13	25.55
6.81	2.59	43.26
6.29	3.1	43.66
6.83	7.44	67.54
4.44	2.97	35.7
4.41	0.68	24.07
4.89	4.26	43.9
7.74	0.88	38.43
6.3	7.85	67.49
5.71	2.34	37.61
1.85	3.47	27.84
6.47	8.47	71.31
5.34	3.7	42.86
7.82	3.47	51.69
3.91	6.56	51.51
2.58	9.78	62.27
3.13	4.87	39.94
4.47	4.82	45.04
2.42	4.34	34.46
0.11	1.56	11.27
9.84	6.31	73.95
7.97	9.55	82.71
9.88	1.42	49.62
1.91	5.43	37.87
1.4	2.62	21.71
6.4	9.94	78.37
0.87	5.62	34.66
9.57	3.59	59.26
1.9	0.06	10.98
2.35	3.94	32.11
8.01	4.01	55.17
4.73	3.97	41.82
1.64	7.73	48.22
0.97	5.94	36.61
5.39	9.01	69.64
0.64	5.45	32.86
6.93	5.86	60.1
9.18	8.0	79.76
2.33	1.45	19.62
5.7	1.56	33.62
3.31	4.96	41.13
2.48	2.43	25.15
4.09	2.82	33.52
0.85	5.04	31.68
7.04	6.31	62.77
8.42	3.1	52.22
7.82	0.21	35.39
1.61	2.9	23.94
2.41	8.71	56.25
4.05	8.06	59.55
5.48	5.73	53.63
9.27	1.88	49.54
2.83	3.12	29.96
0.21	0.73	7.55
7.3	6.51	64.75
0.53	1.61	13.18
6.08	8.0	67.38
3.21	6.92	50.45
5.74	8.13	66.69
6.84	3.15	46.16
5.34	6.34	56.06
7.18	3.56	49.55
5.03	9.24	69.37
3.28	8.02	56.26
2.12	7.73	50.19
1.53	5.41	36.22
4.57	4.33	43.01
6.87	3.51	48.12
7.37	0.24	33.75
7.27	0.6	35.14
6.37	6.27	59.83
9.87	4.55	65.23
4.38	5.55	48.29
7.59	5.36	60.22
7.71	1.97	43.71
9.06	1.31	45.88
5.13	2.26	34.9
7.57	1.74	42.01
6.59	5.18	55.31
0.82	1.5	13.87
2.09	3.01	26.47
6.82	3.58	48.26
6.46	7.74	67.63
8.28	8.95	80.96
2.82	3.41	31.38
0.81	8.08	46.67
2.75	6.03	44.2
1.07	9.56	55.08
4.81	6.35	54.04
3.51	9.29	63.57
2.21	4.29	33.3
2.86	5.72	43.11
0.04	9.51	50.78
6.71	8.32	71.46
7.12	1.87	40.83
5.29	0.4	26.18
6.69	5.24	56.04
8.18	8.0	75.76
4.35	1.16	26.29
9.8	6.45	74.49
6.04	8.93	71.85
6.44	0.29	30.24
9.85	7.11	78.0
4.93	0.42	24.86
3.28	5.87	45.48
4.51	6.42	53.18
2.4	2.28	24.09
3.14	0.28	17.0
2.91	3.16	30.47
2.39	8.9	57.09
6.05	4.88	51.63
4.81	8.69	65.71
4.07	5.78	48.25
7.9	5.37	61.47
7.06	8.82	75.38
0.36	6.15	35.26
6.88	7.79	69.5
0.7	5.78	34.74
0.6	8.53	48.11
2.24	0.66	15.35
5.94	3.51	44.35
5.91	9.1	72.15
1.11	0.35	9.22
7.27	7.6	70.08
5.42	9.27	71.04
7.92	5.09	60.2
9.84	3.09	57.84
2.1	3.35	28.19
5.27	1.45	31.37
8.04	9.71	83.73
1.42	8.91	53.23
4.52	0.45	23.36
9.26	2.93	54.75
4.14	3.95	39.4
9.46	8.37	82.77
2.14	7.67	49.97
1.49	1.79	17.96
9.73	9.04	87.15
9.28	2.58	53.05
7.38	3.38	49.42
3.03	6.3	46.71
6.14	2.07	37.94
2.19	2.22	22.95
0.08	8.47	45.74
2.7	2.38	25.78
3.18	5.76	44.59
4.86	2.4	34.45
1.82	0.49	12.75
6.45	0.9	33.32
2.35	1.48	19.88
7.76	5.35	60.87
9.07	6.98	74.2
3.85	5.3	44.98
0.5	3.86	24.39
0.13	9.68	52.0
7.8	4.77	58.11
5.24	3.99	43.98
9.67	8.98	86.6
5.13	5.97	53.44
3.72	5.22	44.03
0.03	8.7	46.68
4.51	8.44	63.27
8.19	4.76	59.58
4.73	8.46	64.3
5.67	7.33	62.39
3.11	2.27	26.83
5.66	5.18	51.56
2.1	3.23	27.62
1.46	9.11	54.4
5.85	9.72	75.07
7.33	6.97	67.19
1.29	5.49	35.63
6.49	4.99	53.94
8.83	3.93	58.05
9.1	5.29	65.94
3.95	8.2	59.88
3.41	4.88	41.04
2.58	7.74	52.11
7.26	0.48	34.49
8.98	1.6	47.0
0.7	7.77	44.68
1.0	0.62	10.13
6.55	6.77	63.05
6.02	1.76	35.89
3.82	2.68	31.7
3.34	7.03	51.54
4.87	3.5	40.05
9.32	0.85	44.57
0.05	6.39	35.15
8.72	8.3	79.38
0.4	9.03	49.75
2.25	3.02	27.13
5.07	9.35	70.08
4.43	1.94	30.49
6.09	1.82	36.53
1.13	5.5	35.1
3.28	5.82	45.25
0.29	9.16	49.99
8.55	5.57	65.11
0.81	5.48	33.64
5.57	8.27	66.72
0.54	3.76	23.98
2.0	9.42	58.12
2.59	5.85	42.65
2.23	5.7	40.49
2.73	9.19	59.88
4.17	5.17	45.57
9.61	2.88	55.93
6.14	7.65	65.86
6.39	3.87	47.96
9.62	4.35	63.25
5.98	4.69	50.41
0.5	0.65	8.33
8.55	0.35	39.04
1.01	6.15	37.86
6.55	8.13	69.94
9.28	9.32	86.73
2.23	5.84	41.16
5.02	4.79	47.05
3.46	6.01	46.89
9.11	5.85	68.75
5.45	2.79	38.79
3.24	5.14	41.66
9.99	0.27	44.37
2.52	5.97	42.99
6.62	1.97	39.37
7.34	9.78	81.31
7.89	8.59	77.55
3.89	1.3	25.06
8.05	1.36	42.01
3.7	0.07	18.22
9.34	4.3	61.9
7.4	9.74	81.35
6.81	7.59	68.27
9.43	2.03	50.9
0.37	0.12	5.16
8.83	1.38	45.28
9.2	8.01	79.89
3.33	7.55	54.12
4.46	5.54	48.61
2.86	6.51	47.01
5.92	6.95	61.46
8.7	1.27	44.16
4.89	6.6	55.6
4.05	3.51	36.79
6.69	9.3	76.33
4.1	0.23	20.56
1.19	6.56	40.56
1.1	0.13	8.12
4.25	7.15	55.81
8.3	0.46	38.56
0.48	1.16	10.76
0.78	8.33	47.81
0.71	9.38	52.79
7.38	5.21	58.61
3.08	5.61	43.45
0.63	1.58	13.44
0.95	8.94	51.55
7.51	5.45	60.33
1.44	6.61	41.88
8.15	1.54	43.3
8.47	6.23	68.09
5.94	6.16	57.62
5.07	8.66	66.65
4.7	5.52	49.47
5.39	1.19	30.54
8.58	5.23	63.55
2.8	4.57	37.13
6.31	2.16	39.09
9.54	3.57	59.02
7.08	8.14	72.04
1.35	5.82	37.51
6.89	0.52	33.22
5.73	9.84	75.2
5.1	4.71	47.0
9.1	2.8	53.49
4.73	0.19	22.87
6.81	7.89	69.7
4.73	3.5	39.51
3.59	3.89	36.82
5.49	5.7	53.51
5.48	7.31	61.52
1.4	4.66	31.9
1.18	0.46	10.06
2.26	4.52	34.68
7.88	9.53	82.25
0.22	3.09	19.37
9.48	7.86	80.22
0.64	0.89	10.09
7.58	7.52	70.93
8.05	0.08	35.6
4.98	6.53	55.66
5.79	8.62	69.34
4.66	8.79	65.68
3.65	7.27	54.04
7.48	8.9	77.44
0.26	1.84	13.24
5.67	2.36	37.57
1.35	7.28	44.85
9.95	3.26	59.16
1.82	1.14	16.05
4.01	2.9	33.6
6.57	4.76	53.09
1.13	2.25	18.8
2.43	4.92	37.33
7.28	9.75	80.89
8.39	3.45	53.81
9.33	1.57	48.26
1.47	2.41	20.95
7.68	5.49	61.24
7.86	1.69	42.9
3.83	6.24	49.55
2.63	8.32	55.17
1.97	5.91	40.47
9.43	9.68	89.2
8.82	0.92	42.92
2.68	3.44	30.93
4.64	3.82	40.66
9.54	2.11	51.72
9.69	8.84	86.03
7.21	7.85	71.13
9.26	2.65	53.29
1.93	2.26	22.1
3.55	7.9	56.78
1.75	9.61	58.06
0.82	2.3	17.87
7.37	1.7	41.05
4.71	5.88	51.28
3.02	7.92	54.74
6.68	0.42	31.82
2.92	8.4	56.76
8.31	5.63	64.4
3.47	1.36	23.76
4.86	8.05	62.72
2.54	4.07	33.59
6.02	3.44	44.28
2.27	6.43	44.27
0.58	4.8	29.33
8.27	7.76	74.88
3.33	6.27	47.74
6.82	1.65	38.56
8.87	1.54	46.27
2.02	8.51	53.66
6.28	9.27	74.56
3.02	6.36	46.92
0.39	2.24	15.81
0.76	8.17	46.89
0.29	5.24	30.36
8.65	6.75	71.41
0.36	2.53	17.1
1.57	1.46	16.59
0.29	8.1	44.73
6.64	6.06	59.94
3.59	1.7	25.87
6.02	1.83	36.24
6.58	7.98	69.28
8.84	0.87	42.75
2.98	5.51	42.56
3.21	2.1	26.41
2.63	8.04	53.74
1.51	3.8	28.08
3.69	8.0	57.78
5.95	3.19	42.78
3.99	5.39	45.96
1.68	7.07	45.1
5.0	5.96	52.86
9.83	3.97	62.22
8.07	5.8	64.34
4.03	5.19	45.15
2.37	0.2	13.5
6.06	3.78	46.2
2.01	0.29	12.58
2.89	0.58	17.49
1.33	0.04	8.57
5.01	3.28	39.49
8.56	5.39	64.21
1.48	9.42	56.06
7.44	7.81	71.9
6.19	7.07	63.12
7.88	0.39	36.55
1.9	6.3	42.11
2.96	4.94	39.56
8.57	1.26	43.62
7.84	3.54	52.07
9.36	3.63	58.59
8.9	0.29	40.1
1.0	9.31	53.59
2.92	6.64	47.92
4.6	5.13	47.11
8.54	5.06	62.48
8.15	3.16	51.43
2.72	1.53	21.61
9.98	0.05	43.24
8.99	9.09	84.48
0.4	7.52	42.26
6.96	5.07	56.2
3.69	9.2	63.77
2.8	1.5	21.75
7.51	3.15	48.79
4.62	1.32	28.08
0.19	1.83	12.98
7.29	1.31	38.73
4.16	3.27	36.08
6.84	7.36	67.25
4.66	7.99	61.66
4.63	1.75	30.29
8.92	1.45	45.94
9.55	2.52	53.87
5.69	2.34	37.46
4.11	1.91	29.02
1.11	5.35	34.28
3.82	1.96	28.1
4.49	4.63	44.11
6.15	3.14	43.3
8.75	4.02	58.15
9.98	9.39	89.87
0.48	1.67	13.27
1.42	1.14	14.45
6.16	7.14	63.41
1.47	8.65	52.19
0.13	6.67	36.91
7.66	7.16	69.45
0.44	4.6	27.76
3.46	0.85	21.1
8.76	1.45	45.33
5.19	4.13	44.46
2.84	3.4	31.4
2.26	5.25	38.33
8.18	5.83	64.91
0.88	5.27	32.88
0.73	2.36	17.72
9.88	6.92	77.12
4.27	5.53	47.73
6.52	4.3	50.66
5.57	4.96	50.08
6.73	7.44	67.21
4.45	0.19	21.84
2.87	0.96	19.34
4.43	4.0	40.72
8.49	6.8	71.05
9.09	7.16	75.21
2.27	3.89	31.58
1.54	9.28	55.6
9.21	1.51	47.41
5.72	7.3	62.38
5.62	5.11	51.07
8.08	0.59	38.29
2.3	1.23	18.39
4.64	9.1	67.12
1.32	7.41	45.33
5.92	4.39	48.72
4.88	1.09	27.98
4.85	0.19	23.44
5.66	8.22	66.83
7.92	6.49	67.22
1.49	9.29	55.41
4.21	4.77	43.76
1.57	7.1	44.81
8.13	6.42	67.67
7.85	3.71	52.99
7.35	9.28	78.86
4.83	8.87	66.73
8.55	3.83	56.39
6.68	4.05	49.99
6.49	4.33	50.61
1.11	0.32	9.13
6.36	8.15	69.19
6.85	3.92	50.02
2.63	2.18	24.44
9.78	6.12	72.8
2.13	5.23	37.7
2.79	2.07	24.53
2.69	0.72	17.45
6.65	6.99	64.6
3.29	5.49	43.62
3.88	5.58	46.5
7.42	0.16	33.51
9.77	7.27	78.44
6.09	1.28	33.84
6.11	0.76	31.28
7.85	4.74	58.15
8.03	2.4	47.2
5.3	0.1	24.72
6.4	9.85	77.94
1.81	9.8	59.24
5.51	4.99	49.99
2.21	8.02	51.95
7.06	2.67	44.68
4.56	7.79	60.2
3.13	4.63	38.76
3.96	2.71	32.48
5.32	9.59	72.32
3.93	1.0	23.77
8.11	2.18	46.42
9.28	1.05	45.4
1.23	7.34	44.67
0.39	6.7	38.12
8.77	8.47	80.46
6.36	8.7	72.0
0.85	8.87	50.8
3.4	8.22	57.76
9.59	6.33	73.08
5.04	1.32	29.83
0.87	3.75	25.28
9.05	3.08	54.63
1.53	7.74	47.89
2.63	3.3	30.11
4.45	7.92	60.45
1.61	8.87	53.84
2.1	0.15	12.17
4.29	9.44	67.45
6.09	6.77	61.28
5.67	8.39	67.66
3.62	1.23	23.7
8.0	5.5	62.58
0.28	7.2	40.12
5.1	0.76	27.29
6.48	9.33	75.59
0.64	8.67	48.93
2.18	1.41	18.82
0.6	1.38	12.34
0.43	0.32	6.36
1.22	9.34	54.58
1.12	0.51	10.03
5.82	4.44	48.54
7.27	6.17	62.99
5.33	6.98	59.26
4.86	9.32	69.05
0.53	8.74	48.88
6.41	2.77	42.57
0.03	8.47	45.56
7.79	3.37	51.09
5.8	8.69	69.67
1.47	1.91	18.46
1.15	5.34	34.34
1.42	3.11	24.27
1.45	3.23	24.97
3.41	0.22	17.83
4.85	2.89	36.85
8.63	6.55	70.3
1.59	6.82	43.46
3.56	1.0	22.25
3.25	4.97	40.87
9.62	0.62	44.61
8.14	3.07	50.92
6.38	6.25	59.84
6.16	7.17	63.52
4.97	2.39	34.83
9.77	2.98	57.04
2.39	4.75	36.37
